Type,Year,Age,High,m
33,2020,20,9.8,0.388942909
33,2020,20,9.8,0.368490579
33,2020,20,9.8,0.370629371
33,2020,20,9.8,0.281135789
33,2020,20,9.8,0.282825426
33,2020,20,9.8,0.283567276
33,2020,20,9.8,0.277441844
33,2020,20,9.8,0.264040534
33,2020,20,9.8,0.265709156
33,2020,13,13.9,0.209797545
0,2020,20,0,0.098911968
2,2020,24,0,0.565795114
2,2020,24,0,0.550206327
33,2020,18,8.7,0.056253516
2,2020,28,0,0.348590482
2,2020,28,0,0.348590482
2,2020,28,0,0.405173757
0,2020,28,0,0.447530864
2,2020,28,0,0.440461725
33,2020,23,10.2,0.426750519
2,2020,24,0,0.71122011
33,2020,40,18.6,0.152083545
33,2020,31,0,1.028678304
33,2020,22,0,0.368670006
0,2020,34,0,0.727686185
0,2020,34,0,0.721208023
33,2020,31,7.1,0.04305149
33,2020,14,0,0.306834031
33,2020,14,0,0.306270186
0,2020,24,0,0.223895787
0,2020,24,0,0.22568732
0,2020,24,0,0.223895787
0,2020,23,0,0.296918194
0,2020,23,0,0.632154451
0,2020,23,0,0.861326443
2,2020,23,0,0.902307826
2,2020,23,0,0.902464422
0,2020,23,0,0.90356212
0,2020,23,0,0.902777778
0,2020,20,0,0.873226259
0,2020,20,0,0.781363044
0,2020,20,0,0.922565033
0,2020,20,0,0.929028328
0,2020,20,0,0.921171851
0,2020,20,0,0.926066495
0,2020,20,0,0.918259822
33,2020,19,13.2,0.146794976
0,2020,33,0,0.651112317
33,2020,31,7.5,0.160608622
0,2020,27,0,0.154377711
0,2020,27,0,0.153902528
0,2020,27,0,0.153542444
2,2020,31,0,0.185573665
2,2020,31,0,0.186855147
2,2020,29,10.1,0.042438817
2,2020,29,10.1,0.04219706
0,2020,17,0,0.628140704
2,2020,33,0,0.327309922
2,2020,33,0,0.329647689
2,2020,33,0,0.305976746
0,2020,17,0,0.153773362
33,2020,13,0,0.516018061
33,2020,13,0,0.520889271
33,2020,13,0,0.521281169
33,2020,13,0,0.516295579
0,2020,13,0,0.537403267
2,2020,33,12.8,0.209572359
33,2020,33,12.8,0.221088435
33,2020,33,12.8,0.250355619
2,2020,33,12.8,0.203435805
2,2020,33,12.8,0.209264182
33,2020,33,12.8,0.220575759
2,2020,33,12.8,0.208732935
33,2020,33,12.8,0.220015796
2,2020,33,10.8,0.159003578
2,2020,33,10.8,0.158772162
2,2020,33,10.8,0.158614764
2,2020,33,10.8,0.157284226
33,2020,23,10.5,0.03417635
33,2020,37,0,0.124785525
33,2020,21,7.7,0.062810484
33,2020,15,0,0.430274754
33,2020,21,8.7,0.127665966
0,2020,18,0,3.832335329
0,2020,18,0,3.804240143
0,2020,18,0,3.827940016
0,2020,18,0,3.777258567
33,2020,28,0,0.406274687
0,2020,31,0,0.368425178
2,2020,24,0,0.221879221
33,2020,18,9.1,0.203857613
33,2020,31,0,0.298359025
33,2020,31,0,0.298293101
33,2020,31,0,0.298144876
33,2020,31,0,0.298540469
33,2020,31,0,0.292542915
33,2020,31,0,0.292947159
33,2020,31,0,0.292559064
33,2020,31,0,0.292559064
33,2020,31,0,0.292995743
33,2020,31,0,0.292011019
33,2020,31,0,0.292397661
33,2020,31,0,0.292736813
33,2020,31,0,0.293174024
33,2020,31,0,0.293174024
33,2020,25,12.2,0.679221982
33,2020,25,12.2,0.677183532
33,2020,25,12.2,0.675520074
0,2020,31,0,0.189425595
33,2020,34,9.6,0.086880973
33,2020,34,9.6,0.086724483
33,2020,15,9.7,0.512577872
33,2020,15,9.7,0.511368106
33,2020,15,9.7,0.491381328
33,2020,25,0,0.391856206
33,2020,25,0,0.389105058
33,2020,25,0,0.387042491
33,2020,25,0,0.391456046
33,2020,32,13.4,0.424530715
33,2020,22,24.5,0.399865106
33,2020,16,10.5,0.151068268
33,2020,19,15.8,0.236252136
33,2020,19,15.8,0.236620853
33,2020,19,0,0.236620853
33,2020,19,15.8,0.236656596
33,2020,19,15.8,0.23669235
0,2020,25,0,3.985507246
2,2020,21,0,2.66384778
2,2020,21,0,2.646023927
2,2020,21,0,2.624193096
2,2020,21,0,2.606867554
2,2020,21,0,2.559109875
0,2020,21,0,2.535482982
0,2020,21,0,2.521703183
0,2020,29,0,0.486223663
0,2020,19,0,0.339610991
0,2020,19,0,0.334957369
2,2020,24,0,0.293220035
0,2020,28,0,0.206624507
0,2020,28,0,0.200275379
0,2020,28,0,0.2054155
0,2020,28,0,0.205096333
2,2020,30,0,0.212680347
0,2020,27,0,0.661747927
0,2020,27,0,0.661395773
0,2020,27,0,0.667880996
0,2020,27,0,0.667880996
0,2020,27,0,0.666515186
33,2020,28,11.3,0.189698781
33,2020,28,11.3,0.195469702
33,2020,18,15.8,0.284859707
33,2020,18,15.8,0.283828851
33,2020,18,15.8,0.284859707
33,2020,18,15.8,0.283828851
33,2020,18,15.8,0.281968138
33,2020,18,15.8,0.277955955
33,2020,18,15.8,0.276949297
33,2020,18,15.8,0.276008493
33,2020,18,15.8,0.275132275
33,2020,18,15.8,0.276399717
0,2020,28,0,0.185019397
0,2020,28,0,0.17905103
33,2020,28,17.4,0.191720089
33,2020,24,8.6,0.134821013
33,2020,42,16,0.113523485
33,2020,42,16,0.131443057
33,2020,42,16,0.12217471
33,2020,22,16,0.154140782
33,2020,28,9.2,0.33999728
33,2020,28,9.2,0.33999728
33,2020,21,16.2,0.10641251
33,2020,21,16.2,0.106511068
33,2020,24,19.2,0.065356426
33,2020,32,14.7,0.175798418
33,2020,32,14.7,0.174825175
33,2020,32,14.7,0.175020662
33,2020,32,14.7,0.175199533
33,2020,32,14.7,0.175404405
33,2020,32,14.7,0.174486235
33,2020,32,14.7,0.174672489
33,2020,32,14.7,0.174842156
33,2020,32,14.7,0.175037682
33,2020,32,20.2,0.174140183
33,2020,32,20.2,0.174317257
33,2020,32,20.2,0.174477778
33,2020,32,20.2,0.174664014
33,2020,22,12.3,0.235099759
0,2020,25,0,3.81186597
0,2020,19,0,0.340136054
0,2020,19,0,0.339192106
0,2020,19,0,0.338080115
2,2020,33,0,0.211976683
2,2020,33,0,0.212364323
2,2020,33,0,0.205833921
2,2020,33,0,0.206197714
33,2020,19,0,0.012539971
33,2020,13,13.7,0.262203626
33,2020,13,13.7,0.25646744
33,2020,15,0,0.184416782
33,2020,31,0,0.246966606
33,2020,31,0,0.246741404
33,2020,31,0,0.251916171
0,2020,37,0,0.200449493
2,2020,25,0,5.32661508
0,2020,27,0,4.488820618
0,2020,27,0,4.481935924
0,2020,27,0,4.39653709
0,2020,21,0,1.662585385
33,2020,26,0,0.748939003
33,2020,26,0,0.751189383
33,2020,26,0,0.747881004
2,2020,26,0,0.537090371
2,2020,34,10.4,0.458855919
2,2020,34,10.4,0.465542242
2,2020,34,10.4,0.465862227
2,2020,34,10.4,0.485584219
0,2020,36,0,0.436648905
2,2020,34,12.6,0.684931507
0,2020,19,0,0.456873875
2,2020,27,0,0.65665386
2,2020,27,0,0.655874965
2,2020,19,0,0.655097916
2,2020,19,0,0.640668524
2,2020,19,0,0.605301607
2,2020,30,8.3,0.49044586
0,2020,18,0,5.897723031
0,2020,25,0,6.024321796
0,2020,18,0,5.779594871
0,2020,18,0,5.846211134
0,2020,23,0,3.04916986
2,2020,27,0,4.058234759
2,2020,27,0,4.047402005
2,2020,27,0,4.154571843
2,2020,27,0,4.144700963
2,2020,27,0,4.299132948
2,2020,27,0,4.308472122
0,2020,27,0,4.22005809
0,2020,17,0,2.130092924
2,2020,22,0,1.105027377
2,2020,22,0,1.095181203
2,2020,21,0,0.766525386
2,2020,34,10.4,0.458540313
2,2020,27,8.2,0.611900408
2,2020,21,0,1.053290228
0,2020,24,0,4.152972811
0,2020,20,0,4.115534271
0,2020,24,0,4.106531766
0,2020,20,0,4.138449962
0,2020,24,0,3.992875167
0,2020,19,0,3.580640267
0,2020,18,0,4.012345679
0,2020,18,0,4.077761973
33,2020,30,0,0.098260216
2,2020,21,8.6,0.102755122
2,2020,21,8.6,0.102781525
0,2020,27,0,0.044418123
33,2020,29,12.5,0.343182876
0,2020,27,0,1.833527357
0,2020,27,0,1.833527357
0,2020,27,0,1.828206616
0,2020,27,0,1.825028969
0,2020,27,0,1.820283155
0,2020,27,0,1.820283155
0,2020,27,0,1.812428078
0,2020,27,0,1.81556196
33,2020,18,11.4,0.216269011
33,2020,18,11.4,0.203380321
33,2020,18,13.9,0.236275191
33,2020,18,13.9,0.223385689
33,2020,33,0,0.487636969
33,2020,33,0,0.482758621
33,2020,33,0,0.495249064
33,2020,33,0,0.485324705
33,2020,33,0,0.486251809
33,2020,33,0,0.486815416
33,2020,33,0,0.487691593
33,2020,33,0,0.500290867
2,2020,29,0,0.609407732
0,2020,23,0,3.43956471
0,2020,23,0,3.33786144
0,2020,23,0,3.194578896
0,2020,23,0,3.378507349
0,2020,23,0,3.236545219
0,2020,23,0,3.101920236
2,2020,27,0,0.73831009
0,2020,22,0,2.115626309
0,2020,18,0,4.235145386
0,2020,26,0,2.165294297
0,2020,26,0,2.12408313
0,2020,26,0,2.097045768
0,2020,18,0,1.199600133
0,2020,18,0,1.188380282
0,2020,26,0,1.92774742
0,2020,26,0,1.954748345
0,2020,18,0,1.180532353
0,2020,18,0,1.171918187
0,2020,23,8.39,1.219846491
2,2020,23,8.39,1.17118344
2,2020,23,8.39,1.1703865
2,2020,23,8.39,1.129335843
0,2020,22,0,0.591583882
0,2020,22,0,0.578613553
0,2020,22,0,0.578742348
0,2020,22,0,0.589675122
0,2020,16,0,0.520884521
0,2020,16,0,0.497463909
0,2020,16,0,0.483558994
0,2020,16,0,0.517679234
0,2020,16,0,0.494377666
0,2020,16,0,0.467945718
0,2020,33,6.7,0.217273221
0,2020,33,0,0.218142156
33,2020,24,13.6,0.444759572
0,2020,30,13.6,0.496201911
0,2020,30,13.6,0.471351616
0,2020,30,13.6,0.495837414
0,2020,30,13.6,0.489685989
33,2020,21,8.7,0.023922014
2,2020,26,0,0.088293342
33,2020,26,15.8,0.085781686
2,2020,27,9.1,0.286784502
2,2020,27,9.1,0.292414761
33,2020,18,0,0.413927441
33,2020,21,0,0.487561638
33,2020,17,8.6,0.230212673
33,2020,17,8.6,0.229520739
33,2020,17,8.6,0.223506324
33,2020,17,8.6,0.22366483
33,2020,17,8.6,0.217924271
33,2020,17,8.6,0.174786978
33,2020,17,8.6,0.169112432
0,2020,26,0,0.524308866
0,2020,25,0,0.71366782
0,2020,25,0,0.702576112
0,2020,31,0,1.298022476
0,2020,31,0,1.307132205
33,2020,17,9.2,0.122433079
33,2020,17,9.2,0.122487612
33,2020,17,9.2,0.122583162
33,2020,19,0,0.459784208
0,2020,29,0,0.283911672
0,2020,28,0,0.08790155
0,2020,28,0,0.08790155
0,2020,28,0,0.087232355
0,2020,28,0,0.094473311
0,2020,28,0,0.093852651
0,2020,28,0,0.093348891
0,2020,30,0,0.08650519
0,2020,26,0,0.672131148
0,2020,26,0,0.679257787
2,2020,28,0,0.114540977
2,2020,28,0,0.114521301
2,2020,28,0,0.114266126
2,2020,28,0,0.114005586
2,2020,28,0,0.114233493
33,2020,28,8.89,0.196950908
2,2020,25,0,0.105198562
2,2020,25,0,0.105522336
2,2020,24,0,0.151591713
33,2020,17,0,0.060491493
0,2020,19,0,0.117431193
0,2020,19,0,0.117517444
0,2020,19,0,0.110172604
0,2020,19,0,0.115657077
0,2020,19,0,0.115657077
0,2020,19,0,0.144258511
0,2020,19,0,0.144258511
0,2020,19,0,0.144237704
33,2020,19,18.79,0.70149424
33,2020,19,18.79,0.702295307
33,2020,19,18.79,0.702816982
33,2020,17,9.5,0.056413511
33,2020,28,7.2,0.436157453
2,2020,23,6,0.741983924
2,2020,23,6,0.730505193
2,2020,23,6,0.727878628
33,2020,21,13.1,0.95735901
33,2020,21,13.1,0.95735901
33,2020,21,13.1,0.934476693
33,2020,21,13.1,0.927908637
33,2020,21,13.1,0.926585887
33,2020,21,13.1,0.925165599
33,2020,21,13.1,0.92253944
33,2020,21,13.1,0.924002187
33,2020,20,0,0.260921924
33,2020,20,0,0.261096606
33,2020,20,0,0.261096606
33,2020,27,10.7,0.260834671
33,2020,27,10.7,0.260834671
33,2020,27,10.7,0.260608086
33,2020,27,10.7,0.260538446
33,2020,27,10.7,0.253367116
33,2020,27,10.7,0.253215166
33,2020,27,10.7,0.253215166
33,2020,27,10.7,0.253097109
33,2020,27,10.7,0.253080253
33,2020,27,10.7,0.253046547
33,2020,27,10.7,0.252928647
33,2020,27,10.7,0.252777223
33,2020,32,8.7,0.123790232
33,2020,32,8.7,0.123769339
2,2020,36,11,0.08868688
2,2020,36,11,0.088681964
2,2020,36,11,0.088938299
33,2020,22,16.79,0.049546648
33,2020,21,0,0.172477516
33,2020,29,8.5,0.17116916
33,2020,29,8.5,0.170825906
33,2020,29,0,0.171347687
33,2020,29,0,0.171003717
33,2020,29,0,0.162950893
0,2020,28,13.2,0.221127752
0,2020,18,0,0.31125498
0,2020,18,0,0.323705179
33,2020,20,10.9,0.005034486
33,2020,10,9.89,0.974994265
33,2020,10,9.89,0.976001837
33,2020,10,9.89,0.976786946
33,2020,10,9.89,0.974658869
33,2020,10,9.89,0.974658869
33,2020,10,9.89,0.973041039
33,2020,10,9.89,1.108797208
33,2020,10,9.89,1.042547196
33,2020,10,9.89,1.10885962
33,2020,10,9.89,1.042605951
33,2020,10,9.89,1.042547196
33,2020,10,9.89,1.042253521
33,2020,10,9.89,0.987027637
2,2020,24,0,0.870178739
2,2020,28,0,0.821823993
2,2020,28,0,0.797675346
2,2020,28,0,0.798949951
2,2020,28,0,0.78776116
2,2020,28,0,0.78776116
2,2020,28,0,0.770811922
0,2020,15,0,0.215439856
0,2020,15,0,0.214915109
0,2020,15,0,0.214484879
0,2020,15,0,0.214209211
0,2020,15,0,0.213995292
0,2020,15,0,0.213766567
0,2020,15,0,0.19916068
0,2020,15,0,0.21364478
0,2020,15,0,0.213234771
0,2020,15,0,0.212977424
0,2020,15,0,0.212781048
0,2020,15,0,0.21255491
0,2020,15,0,0.198033807
0,2020,15,0,0.212329252
0,2020,15,0,0.211939244
0,2020,15,0,0.211699951
0,2020,15,0,0.211282485
0,2020,24,0,0.356655827
0,2020,24,0,0.417885499
0,2020,24,0,0.353503847
33,2020,33,17.1,0.168732181
33,2020,23,0,0.211557733
0,2020,31,0,0.329508679
33,2020,19,14.7,0.517448857
33,2020,16,0,0.841857518
33,2020,16,0,0.840867993
33,2020,16,0,0.843460911
33,2020,16,0,0.845762095
33,2020,16,0,0.845762095
33,2020,16,0,0.847534858
33,2020,16,0,0.849470223
33,2020,15,0,0.849780702
33,2020,15,0,0.851648352
33,2020,15,0,0.853916077
33,2020,15,0,0.857933579
33,2020,31,8.3,0.086765
33,2020,15,0,0.859122402
0,2020,9,0,0.058769753
0,2020,9,0,0.058498538
0,2020,23,0,0.795656651
0,2020,23,0,0.786443217
0,2020,23,0,0.794986906
0,2020,23,0,0.795656651
0,2020,23,0,0.786443217
0,2020,23,9.3,0.794095665
0,2020,23,9.3,0.794763908
33,2020,23,0,0.067592479
0,2020,29,0,0.366629256
33,2020,15,0,0.161802947
0,2020,15,0,0.3665744
0,2020,15,0,0.352244623
2,2020,36,11,0.089350533
33,2020,25,11,0.978279858
33,2020,36,10.7,0.00997357
33,2020,36,10.7,0.009978048
0,2020,30,13.3,0.043852437
0,2020,30,13.3,0.038429865
33,2020,17,13.6,0.776175272
33,2020,17,13.6,0.777973957
33,2020,17,13.6,0.779953535
33,2020,17,13.6,0.78163978
33,2020,17,13.6,0.777544943
33,2020,17,13.6,0.777544943
33,2020,17,13.6,0.779393068
33,2020,21,0,0.727728984
33,2020,21,0,0.727683332
33,2020,21,0,0.727728984
33,2020,24,0,0.58258542
33,2020,24,0,0.583044437
33,2020,30,13.3,0.13027471
2,2020,28,0,0.662393162
33,2020,32,9,0.771376016
33,2020,28,0,0.868830699
33,2020,28,0,0.869880391
33,2020,28,0,0.729166667
33,2020,28,0,0.730958231
33,2020,28,0,0.72211003
33,2020,28,0,0.72392638
33,2020,28,0,0.690751268
33,2020,28,0,0.692486824
33,2020,28,0,0.694316436
33,2020,28,0,0.679813817
33,2020,28,0,0.679813817
33,2020,28,0,0.681608842
33,2020,28,0,0.662779994
0,2020,23,9.89,0.380329029
2,2020,17,9.5,0.053144376
0,2020,28,0,0.03037298
33,2020,30,0,0.552357243
33,2020,31,8.39,0.044233807
33,2020,31,8.39,0.044222629
2,2020,28,0,0.402594498
2,2020,28,0,0.39454402
2,2020,28,0,0.396151669
2,2020,28,0,0.421508316
2,2020,28,0,0.424068768
2,2020,40,0,0.257708237
0,2020,25,0,0.39845047
0,2020,25,0,0.333815511
0,2020,25,0,0.36736057
0,2020,25,0,0.401024841
0,2020,25,0,0.434782609
0,2020,25,0,0.445930881
0,2020,25,0,0.469326182
2,2020,18,0,0.489215032
33,2020,24,13.5,0.13368984
0,2020,25,0,0.406504065
0,2020,25,0,0.406641816
2,2020,37,14.4,0.083067093
2,2020,37,14.4,0.083633556
2,2020,37,14.4,0.082776186
0,2020,25,0,0.659736106
0,2020,28,0,0.636158424
0,2020,28,0,0.632588511
2,2020,23,0,0.30073513
33,2020,38,8,0.04525797
0,2020,36,10.2,0.133367204
2,2020,41,12.4,0.029025891
0,2020,34,0,0.137084277
2,2020,38,8.6,0.028582317
2,2020,38,21.8,0.016474465
2,2020,38,21.8,0.016577333
33,2020,17,0,0.282979108
0,2020,29,0,0.032726083
2,2020,28,0,0.549252005
33,2020,30,0,0.500277932
0,2020,23,0,0.744476465
0,2020,23,0,0.746089049
0,2020,23,0,0.752122928
0,2020,20,8.8,0.825331323
33,2020,15,8.89,0.177814252
33,2020,15,8.89,0.185286851
33,2020,15,8.89,0.184969514
2,2020,28,0,1.00442425
0,2020,26,0,0.830713965
33,2020,16,0,0.874881417
33,2020,19,0,0.025395213
33,2020,19,0,0.031979533
33,2020,19,0,0.031922365
0,2020,19,0,0.031814711
0,2020,23,0,0.131061599
0,2020,23,0,0.130463144
0,2020,23,0,0.131007942
33,2020,24,0,0.905982906
33,2020,13,0,0.097888407
33,2020,13,0,0.097154754
33,2020,13,0,0.141110066
2,2020,25,0,0.796892121
2,2020,27,0,0.758710193
2,2020,24,8.89,0.798654897
2,2020,24,8.89,0.78549344
2,2020,24,8.89,0.785756081
2,2020,24,8.89,0.794048813
2,2020,24,8.89,0.764183072
2,2020,24,8.89,0.743433008
33,2020,13,12.2,0.047241615
33,2020,21,0,0.858704137
33,2020,32,0,0.032202662
33,2020,32,0,0.032244196
33,2020,29,0,0.032406157
0,2020,29,0,0.034538338
2,2020,23,0,0.056279899
33,2020,17,0,1.922348485
33,2020,17,0,1.91328935
33,2020,17,0,1.928741093
33,2020,17,0,1.919621749
33,2020,17,0,1.895823557
33,2020,17,0,1.934623082
33,2020,17,0,1.925448165
33,2020,17,0,1.902071563
33,2020,17,0,1.941283351
33,2020,17,0,1.931861439
33,2020,17,0,1.907820174
33,2020,17,0,1.899746074
33,2020,17,0,1.900556729
33,2020,17,0,1.938951814
33,2020,17,0,1.929321872
33,2020,17,0,1.904671657
33,2020,17,0,1.896584261
33,2020,17,0,1.906596052
33,2020,17,0,1.935422056
0,2020,27,0,0.586666667
0,2020,27,0,0.582385091
0,2020,27,0,0.587756578
0,2020,25,0,1.33217492
33,2020,18,0,1.093023256
33,2020,18,0,1.106065898
2,2020,18,0,1.082150337
2,2020,18,0,1.080264839
33,2020,18,0,1.07263612
33,2020,18,0,1.096977477
2,2020,18,0,1.071137501
33,2020,18,0,1.07652703
33,2020,18,0,1.100831479
2,2020,18,0,1.076779026
33,2020,18,0,1.067323481
33,2020,18,0,1.058201058
33,2020,18,0,1.082480292
2,2020,18,0,1.058201058
33,2020,18,0,1.038103103
33,2020,18,0,1.028855251
33,2020,18,0,1.053129807
2,2020,18,0,1.028611965
33,2020,22,0,1.141924959
2,2020,35,0,0.198708395
2,2020,35,0,0.197238659
2,2020,35,0,0.196482955
33,2020,24,0,0.15587886
33,2020,17,0,0.263565891
33,2020,17,0,0.264859391
0,2020,17,0,0.138107921
0,2020,17,0,0.137362637
0,2020,29,12.7,0.181405896
0,2020,29,12.7,0.182481752
0,2020,25,0,0.889427936
0,2020,25,0,1.230840687
0,2020,25,0,1.126221844
0,2020,25,0,1.246472248
0,2020,25,0,1.261904762
0,2020,25,0,1.270983213
33,2020,18,16.4,0.022857143
33,2020,18,16.4,0.022917383
0,2020,27,0,0.866926745
0,2020,27,7.7,0.686547951
0,2020,23,0,1.172755977
0,2020,23,0,1.170380374
2,2020,24,11.5,0.250626566
2,2020,24,11.5,0.25220681
2,2020,24,11.5,0.254015689
2,2020,24,11.5,0.255889215
2,2020,24,11.5,0.243082863
2,2020,24,11.5,0.247416679
2,2020,24,11.5,0.247416679
2,2020,24,11.5,0.246555475
33,2020,14,13.5,0.204498978
0,2020,24,0,1.089670829
33,2020,17,9.6,0.38213518
33,2020,17,9.6,0.394430168
33,2020,17,9.6,0.412630068
33,2020,20,9.1,0.077376347
33,2020,20,9.1,0.077376347
33,2020,20,9.1,0.076641905
33,2020,20,9.1,0.076058975
33,2020,26,7.2,0.777019072
33,2020,21,12.8,1.206210702
33,2020,21,12.8,1.207915703
33,2020,26,5.8,0.832870627
33,2020,26,5.8,0.83157778
0,2020,23,0,1.003954974
0,2020,23,0,0.998109641
0,2020,23,0,1.016120406
0,2020,23,0,1.010254463
0,2020,23,0,1.008492569
0,2020,23,0,1.043985568
0,2020,23,0,1.020329881
0,2020,23,0,1.013024602
0,2020,23,0,1.047281688
0,2020,23,0,1.024179886
0,2020,23,0,1.019000919
0,2020,23,0,1.015422202
0,2020,23,0,1.051004637
0,2020,23,0,1.026472177
0,2020,23,0,1.022840883
0,2020,23,0,1.069104431
0,2020,23,0,1.044568245
33,2020,20,11,0.154124506
0,2020,17,0,0.476437079
0,2020,17,0,0.465116279
0,2020,17,0,0.470732706
0,2020,17,0,0.475304815
0,2020,17,0,0.479816418
0,2020,17,0,0.483142527
0,2020,17,0,0.478568456
0,2020,17,0,0.51600674
33,2020,17,13.7,0.252357551
33,2020,17,13.7,0.253400907
33,2020,17,13.7,0.250279918
33,2020,17,13.7,0.248366013
0,2020,25,0,1.361135245
0,2020,25,0,1.363326517
33,2020,21,12,0.114963393
33,2020,21,12,0.115151515
33,2020,21,12,0.115256294
33,2020,21,12,0.115466424
33,2020,22,8.7,0.270919278
33,2020,22,8.7,0.271286762
33,2020,22,8.7,0.271102896
33,2020,22,8.7,0.271655245
0,2020,36,0,0.417313665
0,2020,36,0,0.414977804
0,2020,36,0,0.412628347
2,2020,24,11.5,0.236090344
0,2020,17,0,0.985962567
0,2020,17,0,0.986457114
0,2020,26,0,0.983825246
0,2020,26,0,0.973758046
0,2020,26,0,1.080892608
2,2020,30,8.6,0.075282309
0,2020,25,0,0.633347102
2,2020,27,0,0.929642933
2,2020,27,0,0.906282183
2,2020,27,0,0.856094578
0,2020,21,0,0.261437908
0,2020,29,12.3,0.141856548
33,2020,34,0,0.158706167
0,2020,25,0,0.699888018
0,2020,25,0,0.703828829
0,2020,25,0,0.699496363
0,2020,25,0,0.70106562
0,2020,25,0,0.707513797
0,2020,25,0,0.703828829
0,2020,25,0,0.703432752
0,2020,25,0,0.706414241
0,2020,25,0,0.706114956
0,2020,25,0,0.708918191
0,2020,25,0,0.685616341
0,2020,25,0,0.687876182
0,2020,25,0,0.661870504
0,2020,25,0,0.706051873
0,2020,25,0,0.689358035
0,2020,25,0,0.689457053
0,2020,25,0,0.700182047
2,2020,44,7.3,0.017317017
2,2020,44,7.3,0.01724237
2,2020,15,0,0.115839061
2,2020,15,0,0.115189679
2,2020,33,0,0.059594756
2,2020,33,0,0.065220936
0,2020,28,0,0.33769523
2,2020,30,0,0.328670794
2,2020,30,0,0.328670794
2,2020,30,0,0.330185057
2,2020,30,0,0.333075136
2,2020,30,0,0.330794677
2,2020,30,0,0.306314797
2,2020,30,0,0.306965762
2,2020,30,0,0.322099144
2,2020,18,0,0.272649373
0,2020,30,0,0.227697812
0,2020,30,0,0.227697812
0,2020,26,0,0.783612868
0,2020,30,0,0.098339161
0,2020,30,0,0.098092643
2,2020,30,0,0.36199095
0,2020,30,0,0.222699435
0,2020,30,0,0.230213543
0,2020,30,0,0.229503007
0,2020,30,0,0.228923271
0,2020,30,0,0.228095013
0,2020,32,11.1,0.031989763
0,2020,26,0,0.29945243
33,2020,40,12.8,0.083667005
33,2020,28,0,0.075659317
0,2020,25,0,0.237293325
2,2020,37,0,0.154035736
0,2020,27,0,0.1447178
33,2020,38,0,0.046516436
0,2020,30,0,0.284298003
0,2020,30,0,0.283553875
2,2020,42,0,0.15117615
33,2020,44,10.7,0.03534818
33,2020,44,10.7,0.035268037
33,2020,44,10.7,0.035243178
33,2020,25,10.7,0.035287594
2,2020,31,9.89,0.025931929
33,2020,40,17.1,0.010118897
33,2020,45,0,0.004974135
33,2020,23,7.3,0.093803454
33,2020,23,7.3,0.08242664
33,2020,23,7.3,0.082376847
0,2020,40,0,0.078151167
0,2020,40,0,0.078304156
33,2020,51,8.7,0.037455188
33,2020,51,8.7,0.037505358
33,2020,20,0,0.046687763
33,2020,20,0,0.04665388
2,2020,25,15.9,0.10670349
2,2020,25,15.9,0.106670013
2,2020,25,15.9,0.106482931
0,2020,30,0,0.232345279
2,2020,36,18.29,0.160082328
0,2020,30,9.8,0.21221865
33,2020,39,14.8,0.009706382
33,2020,39,14.8,0.00969744
0,2020,33,0,0.14193934
0,2020,38,11.5,0.016156829
0,2020,25,15.9,0.107826969
0,2020,37,0,0.188946623
33,2020,37,0,0.188704677
0,2020,28,0,0.938306357
0,2020,28,0,0.930232558
2,2020,21,0,0.165277379
2,2020,21,0,0.1542777
2,2020,21,0,0.153652745
2,2020,21,0,0.145308608
0,2020,27,7.7,0.518134715
0,2020,27,0,0.518606132
0,2020,27,7.7,0.521023766
0,2020,27,0,0.521166682
0,2020,27,7.7,0.523608304
0,2020,23,0,0.459981601
0,2020,23,0,0.462178401
2,2020,26,6.1,0.34697296
2,2020,26,6.1,0.342992312
2,2020,33,8.3,0.179654166
2,2020,33,8.3,0.180818202
2,2020,25,12.4,0.253070339
0,2020,27,0,0.410418311
0,2020,27,0,0.410418311
0,2020,27,0,0.416333066
0,2020,26,0,1.626694473
0,2020,28,10.9,1.860920666
0,2020,26,0,1.559162751
0,2020,26,0,1.566137566
0,2020,28,0,0.656455142
0,2020,33,0,0.660211268
2,2020,25,0,0.207187824
0,2020,29,0,0.25
0,2020,29,0,0.250215029
0,2020,29,0,0.246856438
0,2020,29,0,0.24691358
0,2020,31,0,0.245700246
2,2020,37,10.9,0.45045045
2,2020,37,10.9,0.455166136
2,2020,37,10.9,0.455088458
2,2020,37,10.9,0.454235748
2,2020,37,10.9,0.453977982
2,2020,37,10.9,0.454081053
2,2020,37,10.9,0.453206436
2,2020,37,10.9,0.452284034
2,2020,37,10.9,0.464010865
2,2020,37,10.9,0.464194735
2,2020,37,10.9,0.463276836
2,2020,37,10.9,0.462336491
2,2020,35,10.9,0.461555781
2,2020,37,10.9,0.468238745
2,2020,37,10.9,0.468503048
2,2020,37,10.9,0.467552952
33,2020,17,16.9,0.015777848
2,2020,33,0,0.043416911
2,2020,33,0,0.043318172
2,2020,33,0,0.043212877
2,2020,36,0,0.005072795
2,2020,27,0,0.450721154
2,2020,27,0,0.440495744
0,2020,27,0,0.199700449
0,2020,27,0,0.213770375
2,2020,37,0,0.366498438
2,2020,37,0,0.370990905
2,2020,37,0,0.369773961
2,2020,37,0,0.368564974
2,2020,37,0,0.363268223
2,2020,27,0,0.131223466
2,2020,27,0,0.13108181
0,2020,27,0,0.13241938
0,2020,35,0,0.232539492
0,2020,18,0,0.070283049
0,2020,18,0,0.057197331
